mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122016;2;20161200027628;2;2;08;10;7;3;1;6;463.1019868;708.15076903
122016;2;20161200027629;2;2;08;10;7;1;1;1;871.34953532;475.66996799
122016;2;20161200027630;2;2;08;10;8;3;3;6;381.5949622;164.95593706
122016;2;20161200027631;2;2;08;14;3;3;1;6;326.9085578;395.49253812
122016;2;20161200027672;2;2;11;14;8;3;1;6;860.35799549;404.32921271
122016;2;20161200027673;2;2;11;10;5;3;3;6;653.46249323;84.320812323
122016;2;20161200027674;2;2;11;10;7;3;1;6;799.31164295;361.98665629
122016;2;20161200027675;2;2;11;10;10;3;1;6;865.55232713;180.99332815
122016;2;20161200027676;2;2;11;10;5;3;3;6;654.8270905;84.320812323
122016;2;20161200027678;2;2;11;10;6;3;1;6;673.55704107;180.99332815
122016;2;20161200027680;2;2;11;10;9;3;1;6;766.72619121;180.99332815
122016;2;20161200027682;2;2;08;10;7;1;1;1;871.34953532;475.66996799
122016;2;20161200027684;2;2;08;10;10;1;1;1;971.38738141;962.59220348
122016;2;20161200027686;2;2;08;10;7;1;1;1;871.34953532;951.33993599
122016;2;20161200027687;2;2;08;10;7;1;1;1;871.34953532;951.33993599
122016;2;20161200027689;2;2;02;10;7;3;3;6;665.11307673;47.375257852
122016;2;20161200027690;2;2;02;10;5;1;1;1;936.31383926;155.80891767
122016;2;20161200027695;2;2;06;10;14;2;1;6;1275.5086172;344.97150672
122016;2;20161200027696;2;2;06;10;7;3;3;6;688.81336471;136.38140688
122016;2;20161200027697;2;2;02;10;2;1;3;6;638.19586072;204.49541961
122016;2;20161200027699;2;2;02;10;6;1;1;6;922.67395076;332.30341603
122016;2;20161200027700;2;2;08;10;3;1;3;6;619.25451913;450.72116691
122016;2;20161200027701;2;2;08;10;14;1;1;1;1264.0371542;1466.7037901
122016;2;20161200027704;2;2;08;10;3;3;3;6;293.67380612;164.95593706
122016;2;20161200027705;2;2;08;10;7;3;3;6;512.28579921;329.91187412
122016;2;20161200027740;2;2;11;10;29;3;1;6;2511.1262762;180.99332815
122016;2;20161200027741;2;2;11;10;60;3;1;6;2423.297704;361.98665629
122016;2;20161200027742;2;2;11;10;14;3;1;6;1015.8349069;361.98665629
122016;2;20161200027743;2;2;11;14;14;3;1;6;1050.3884894;404.32921271
122016;2;20161200027744;2;2;11;10;7;3;3;6;673.08305238;84.320812323
122016;2;20161200027745;2;2;11;10;4;2;3;6;829.59603802;513.70353001
122016;2;20161200027746;2;2;03;04;7;3;1;6;570.74378926;20.050746383
122016;2;20161200027747;2;2;03;04;7;3;1;6;570.74378926;20.050746383
122016;2;20161200027748;2;2;04;04;4;3;1;6;590.26253504;42.53730706
122016;2;20161200027768;2;2;01;04;5;3;1;6;682.20680856;182.09504868
122016;2;20161200027769;2;2;06;04;30;3;1;6;1496.3971198;6.6339330837
122016;2;20161200027771;2;2;03;04;3;3;1;6;212.35371257;20.050746383
122016;2;20161200027772;2;2;14;04;7;3;1;6;1630.9675471;65.749222905
122016;2;20161200027773;2;2;03;04;10;3;1;6;691.16821662;40.101492765
122016;2;20161200027790;2;2;06;04;5;3;1;6;709.20070501;6.6339330837
122016;2;20161200027793;2;2;06;04;4;1;1;6;950.75152326;8.4895773383
122016;2;20161200027823;2;2;12;07;8;3;3;6;469.36398242;225.980037
122016;2;20161200027828;2;2;11;07;7;3;3;6;701.27529431;373.88492048
122016;2;20161200027830;2;2;11;13;6;1;3;6;1004.8542872;76.154336116
122016;2;20161200027831;2;2;13;13;10;1;1;6;2299.4256096;174.3038484
122016;2;20161200027868;2;2;02;13;6;1;1;6;1255.839065;170.55662417
122016;2;20161200027869;2;2;02;12;6;3;3;6;351.66823372;80.528269332
122016;2;20161200027872;2;2;05;08;5;3;3;6;440.50875031;239.43670787
122016;2;20161200027873;2;2;05;13;6;3;3;6;434.95579571;1114.833346
122016;2;20161200027875;2;2;02;08;4;3;3;6;539.07551355;80.528269332
122016;2;20161200027876;2;2;01;07;4;3;3;6;360.12980966;142.26834637
122016;2;20161200027877;2;2;02;13;5;3;3;6;396.61412102;124.98167156
122016;2;20161200027878;2;2;03;13;7;3;3;6;549.82733069;567.23123048
122016;2;20161200027881;2;2;07;13;4;2;1;6;613.38369852;1270.5644044
122016;2;20161200027882;2;2;13;13;7;2;3;6;1741.3815815;319.56820981
122016;2;20161200027883;8;2;13;13;1;1;1;6;1192.0745366;1073.3465598
122016;2;20161200027886;2;2;06;07;6;1;1;6;845.69513029;324.22637559
122016;2;20161200027888;2;2;06;13;8;3;3;6;579.37120036;422.85109875
122016;2;20161200027889;2;2;06;08;14;3;1;6;877.89251105;194.9377862
122016;2;20161200027891;2;2;14;10;10;3;1;6;2341.9180317;128.91983236
